"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/24/2024","AQS","250251004","3","3.1","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/25/2024","AQS","250251004","3","5.6","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/26/2024","AQS","250251004","3","5","ug/m3 LC","28","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/27/2024","AQS","250251004","3","14.1","ug/m3 LC","60","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/28/2024","AQS","250251004","3","7.2","ug/m3 LC","40","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/29/2024","AQS","250251004","3","4.8","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/30/2024","AQS","250251004","3","2.4","ug/m3 LC","13","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"03/31/2024","AQS","250251004","3","3.4","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/01/2024","AQS","250251004","3","7.7","ug/m3 LC","43","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/02/2024","AQS","250251004","3","6.1","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/03/2024","AQS","250251004","3","6.8","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/04/2024","AQS","250251004","3","5.5","ug/m3 LC","31","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/05/2024","AQS","250251004","3","1.5","ug/m3 LC","8","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/06/2024","AQS","250251004","3","1.2","ug/m3 LC","7","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/07/2024","AQS","250251004","3","2.2","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/08/2024","AQS","250251004","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/09/2024","AQS","250251004","3","6.8","ug/m3 LC","38","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/10/2024","AQS","250251004","3","7.3","ug/m3 LC","41","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/11/2024","AQS","250251004","3","9.4","ug/m3 LC","52","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/17/2024","AQS","250251004","3","3","ug/m3 LC","17","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/18/2024","AQS","250251004","3","3.7","ug/m3 LC","21","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/19/2024","AQS","250251004","3","3.3","ug/m3 LC","18","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/20/2024","AQS","250251004","3","4.7","ug/m3 LC","26","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/21/2024","AQS","250251004","3","2.2","ug/m3 LC","12","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/22/2024","AQS","250251004","3","3.5","ug/m3 LC","19","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/23/2024","AQS","250251004","3","5.8","ug/m3 LC","32","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/24/2024","AQS","250251004","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/25/2024","AQS","250251004","3","6.2","ug/m3 LC","34","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/26/2024","AQS","250251004","3","4.2","ug/m3 LC","23","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
"04/27/2024","AQS","250251004","3","4.8","ug/m3 LC","27","","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.387222","-71.026111"
